id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-02-27T00:00:00+00:002025-02-28T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-27 06:00","2025-02-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,2,27,kWh/d,297359434,1,Provisionnal,"Aggregated Distribution (CZ)","2025-03-13 10:55"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-02-28T00:00:00+00:002025-03-01T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-02-28 06:00","2025-03-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,2,28,kWh/d,294393136,1,Provisionnal,"Aggregated Distribution (CZ)","2025-03-13 10:55"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-01T00:00:00+00:002025-03-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-01 06:00","2025-03-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,1,kWh/d,282877209,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-02T00:00:00+00:002025-03-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-02 06:00","2025-03-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,2,kWh/d,282248999,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-03T00:00:00+00:002025-03-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-03 06:00","2025-03-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,3,kWh/d,307940797,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-04T00:00:00+00:002025-03-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-04 06:00","2025-03-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,4,kWh/d,301658727,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-05T00:00:00+00:002025-03-06T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-05 06:00","2025-03-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,5,kWh/d,279457872,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-06T00:00:00+00:002025-03-07T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-06 06:00","2025-03-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,6,kWh/d,254072666,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-07T00:00:00+00:002025-03-08T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-07 06:00","2025-03-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,7,kWh/d,232349385,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-08T00:00:00+00:002025-03-09T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-08 06:00","2025-03-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,8,kWh/d,200838532,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-09T00:00:00+00:002025-03-10T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-09 06:00","2025-03-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,9,kWh/d,198713104,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-10T00:00:00+00:002025-03-11T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-10 06:00","2025-03-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,10,kWh/d,211215149,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-11T00:00:00+00:002025-03-12T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-11 06:00","2025-03-12 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,11,kWh/d,223318538,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-12T00:00:00+00:002025-03-13T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-12 06:00","2025-03-13 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,12,kWh/d,231516939,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-13T00:00:00+00:002025-03-14T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-13 06:00","2025-03-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,13,kWh/d,265704901,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-14T00:00:00+00:002025-03-15T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-14 06:00","2025-03-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,14,kWh/d,276792916,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-15T00:00:00+00:002025-03-16T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-15 06:00","2025-03-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,15,kWh/d,263045050,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-16T00:00:00+00:002025-03-17T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-16 06:00","2025-03-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,16,kWh/d,265618563,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-17T00:00:00+00:002025-03-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-17 06:00","2025-03-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,17,kWh/d,329571199,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-18T00:00:00+00:002025-03-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-18 06:00","2025-03-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,18,kWh/d,322449117,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-19T00:00:00+00:002025-03-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-19 06:00","2025-03-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,19,kWh/d,301809534,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-20T00:00:00+00:002025-03-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-20 06:00","2025-03-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,20,kWh/d,275693856,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-21T00:00:00+00:002025-03-22T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-21 06:00","2025-03-22 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,21,kWh/d,233639957,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-22T00:00:00+00:002025-03-23T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-22 06:00","2025-03-23 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,22,kWh/d,193831001,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-23T00:00:00+00:002025-03-24T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-23 06:00","2025-03-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,23,kWh/d,210446603,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-24T00:00:00+00:002025-03-25T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-24 06:00","2025-03-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,24,kWh/d,233331987,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-25T00:00:00+00:002025-03-26T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-25 06:00","2025-03-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,25,kWh/d,219534769,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-26T00:00:00+00:002025-03-27T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-26 06:00","2025-03-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,26,kWh/d,229726131,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-27T00:00:00+00:002025-03-28T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-27 06:00","2025-03-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,27,kWh/d,231220820,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-28T00:00:00+00:002025-03-29T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-28 06:00","2025-03-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,28,kWh/d,209566878,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-29T00:00:00+00:002025-03-30T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-29 06:00","2025-03-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,29,kWh/d,175001705,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-30T00:00:00+00:002025-03-31T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-30 06:00","2025-03-31 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,30,kWh/d,194769279,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-03-31T00:00:00+00:002025-04-01T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-03-31 06:00","2025-04-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,3,31,kWh/d,241992308,1,Provisionnal,"Aggregated Distribution (CZ)","2025-04-11 03:40"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-01T00:00:00+00:002025-04-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-01 06:00","2025-04-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,1,kWh/d,240496386,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-02T00:00:00+00:002025-04-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-02 06:00","2025-04-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,2,kWh/d,223752748,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-03T00:00:00+00:002025-04-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-03 06:00","2025-04-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,3,kWh/d,202114834,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-04T00:00:00+00:002025-04-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-04 06:00","2025-04-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,4,kWh/d,177022746,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-05T00:00:00+00:002025-04-06T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-05 06:00","2025-04-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,5,kWh/d,185582803,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-06T00:00:00+00:002025-04-07T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-06 06:00","2025-04-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,6,kWh/d,244049175,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-07T00:00:00+00:002025-04-08T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-07 06:00","2025-04-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,7,kWh/d,268526320,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-08T00:00:00+00:002025-04-09T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-08 06:00","2025-04-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,8,kWh/d,254257271,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-09T00:00:00+00:002025-04-10T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-09 06:00","2025-04-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,9,kWh/d,234172165,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-10T00:00:00+00:002025-04-11T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-10 06:00","2025-04-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,10,kWh/d,231127009,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-11T00:00:00+00:002025-04-12T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-11 06:00","2025-04-12 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,11,kWh/d,203695951,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-12T00:00:00+00:002025-04-13T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-12 06:00","2025-04-13 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,12,kWh/d,150319906,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-13T00:00:00+00:002025-04-14T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-13 06:00","2025-04-14 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,13,kWh/d,144859863,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-14T00:00:00+00:002025-04-15T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-14 06:00","2025-04-15 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,14,kWh/d,147698273,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-15T00:00:00+00:002025-04-16T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-15 06:00","2025-04-16 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,15,kWh/d,155382323,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-16T00:00:00+00:002025-04-17T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-16 06:00","2025-04-17 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,16,kWh/d,129985199,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-17T00:00:00+00:002025-04-18T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-17 06:00","2025-04-18 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,17,kWh/d,112882214,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-18T00:00:00+00:002025-04-19T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-18 06:00","2025-04-19 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,18,kWh/d,121597990,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-19T00:00:00+00:002025-04-20T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-19 06:00","2025-04-20 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,19,kWh/d,118459028,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
"1AggregatesCZCZ---------CZ-TSO-0001exitDistribution2025-04-20T00:00:00+00:002025-04-21T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2025-04-20 06:00","2025-04-21 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,exit,Distribution,Distribution,2025,4,20,kWh/d,102928515,1,Provisionnal,"Aggregated Distribution (CZ)","2025-05-11 13:48"
